signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-DAILY-E4456A611B25007F,jcc_ping_tou_V221113,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_ping_tou_V221113"",""parameter_policy"":""native_defaults""}",日线_D2TH100_平头形态,False,1378,3,"{""其他"":189,""底部"":969,""顶部"":220}","{""其他_任意_任意"":100,""其他_实体标准_任意"":89,""底部_任意_任意"":562,""底部_实体标准_任意"":407,""顶部_任意_任意"":114,""顶部_实体标准_任意"":106}",,
SIG-DAILY-3D97A48F856B3D5F,jcc_san_fa_V20221115,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_san_fa_V20221115"",""parameter_policy"":""native_defaults""}",日线_D1K_三法,False,1378,1,"{""其他"":1378}","{""其他_上升三法_任意"":64,""其他_下降三法_任意"":59,""其他_其他_任意"":1255}",,
SIG-DAILY-540CF1783C5CD2DC,jcc_san_fa_V20221118,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_san_fa_V20221118"",""parameter_policy"":""native_defaults""}",日线_D1K_三法A,False,1378,2,"{""下降三法"":2,""其他"":1376}","{""下降三法_6K_任意"":1,""下降三法_8K_任意"":1,""其他_其他_任意"":1376}",,
SIG-DAILY-B45654EFDA67C2ED,jcc_san_szx_V221122,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_san_szx_V221122"",""parameter_policy"":""native_defaults""}",日线_D1T10_三星,False,1378,2,"{""其他"":1355,""满足"":23}","{""其他_任意_任意"":1355,""满足_任意_任意"":23}",,
SIG-DAILY-C26C86AD2CDB4BC9,jcc_san_xing_xian_V221023,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_san_xing_xian_V221023"",""parameter_policy"":""native_defaults""}",日线_D1TH200_伞形线,False,1378,2,"{""其他"":1362,""满足"":16}","{""其他_上吊_任意"":571,""其他_其他_任意"":380,""其他_锤子_任意"":411,""满足_上吊_任意"":7,""满足_其他_任意"":4,""满足_锤子_任意"":5}",,
SIG-DAILY-709F05DE171A9E30,jcc_shan_chun_V221121,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_shan_chun_V221121"",""parameter_policy"":""native_defaults""}",日线_D1B_山川形态,False,1378,2,"{""三山"":634,""三川"":744}","{""三山_任意_任意"":634,""三川_任意_任意"":744}",,
SIG-DAILY-03D66D2FB308EFC4,jcc_szx_V221111,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_szx_V221111"",""parameter_policy"":""native_defaults""}",日线_D1TH10_十字线,False,1378,5,"{""其他"":1232,""十字线"":69,""墓碑十字线"":2,""蜻蜓十字线"":38,""长腿十字线"":37}","{""其他_任意_任意"":1070,""其他_北方_任意"":162,""十字线_任意_任意"":62,""十字线_北方_任意"":7,""墓碑十字线_任意_任意"":2,""蜻蜓十字线_任意_任意"":30,""蜻蜓十字线_北方_任意"":8,""长腿十字线_任意_任意"":37}",,
SIG-DAILY-E7A45581B9BA0556,jcc_ta_xing_V221124,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_ta_xing_V221124"",""parameter_policy"":""native_defaults""}",日线_D1K_塔形,False,1378,3,"{""其他"":1322,""底部"":23,""顶部"":33}","{""其他_其他_任意"":1322,""底部_5K_任意"":13,""底部_6K_任意"":3,""底部_7K_任意"":3,""底部_8K_任意"":2,""底部_9K_任意"":2,""顶部_5K_任意"":15,""顶部_6K_任意"":8,""顶部_7K_任意"":4,""顶部_8K_任意"":4,""顶部_9K_任意"":2}",,
SIG-DAILY-DC593DC885162D4C,jcc_ten_mo_V221028,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_ten_mo_V221028"",""parameter_policy"":""native_defaults""}",日线_D1_吞没形态,False,1378,2,"{""其他"":1240,""满足"":138}","{""其他_其他_任意"":1240,""满足_其他_任意"":131,""满足_看涨吞没_任意"":4,""满足_看跌吞没_任意"":3}",,
SIG-DAILY-0B377BC6629F60B0,jcc_three_crow_V221108,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_three_crow_V221108"",""parameter_policy"":""native_defaults""}",日线_D1_三只乌鸦,False,1378,2,"{""其他"":1375,""满足"":3}","{""其他_其他_任意"":1375,""满足_加强_任意"":2,""满足_常规_任意"":1}",,
SIG-DAILY-4FFA7B857D7AAC97,jcc_two_crow_V221108,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_two_crow_V221108"",""parameter_policy"":""native_defaults""}",日线_D1K_两只乌鸦,False,1378,2,"{""其他"":1373,""看空"":5}","{""其他_任意_任意"":1373,""看空_任意_任意"":5}",,
SIG-DAILY-D93FB269FC9D4F84,jcc_wu_yun_gai_ding_V221101,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_wu_yun_gai_ding_V221101"",""parameter_policy"":""native_defaults""}",日线_D1Z500TH50_乌云盖顶,False,1378,1,"{""其他"":1378}","{""其他_任意_任意"":1378}",,
SIG-DAILY-8F62BDF96C6A3E0A,jcc_xing_xian_V221118,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_xing_xian_V221118"",""parameter_policy"":""native_defaults""}",日线_D2TH2_星形线,False,1378,3,"{""其他"":1363,""启明星"":6,""黄昏星"":9}","{""其他_中间十字_任意"":9,""其他_任意_任意"":1354,""启明星_任意_任意"":6,""黄昏星_任意_任意"":9}",,
SIG-DAILY-F63B3328339E4A4D,jcc_yun_xian_V221118,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_yun_xian_V221118"",""parameter_policy"":""native_defaults""}",日线_D1_孕线,False,1378,3,"{""其他"":1287,""看多"":32,""看空"":59}","{""其他_任意_任意"":1287,""看多_任意_任意"":32,""看空_任意_任意"":59}",,
SIG-DAILY-CB89AF76F3C050EC,jcc_zhu_huo_xian_V221027,jcc,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""jcc_zhu_huo_xian_V221027"",""parameter_policy"":""native_defaults""}",日线_D1T2.0F500_烛火线,False,1378,2,"{""其他"":1375,""满足"":3}","{""其他_其他_任意"":383,""其他_箭在弦_任意"":415,""其他_风中烛_任意"":577,""满足_其他_任意"":1,""满足_箭在弦_任意"":1,""满足_风中烛_任意"":1}",,
SIG-DAILY-42097AF3BF3FAA54,kcatr_up_dw_line_V230823,kcatr,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":16,""n"":30,""name"":""kcatr_up_dw_line_V230823"",""th"":2}",日线_D1N30M16T2_KCATR多空V230823,False,1378,3,"{""其他"":1127,""看多"":119,""看空"":132}","{""其他_任意_任意"":1127,""看多_任意_任意"":119,""看空_任意_任意"":132}",,
SIG-DAILY-CBB9F6B9F0DC8F15,ntmdk_V230824,ntmdk,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":10,""name"":""ntmdk_V230824""}",日线_D1M10_NTMDK多空V230824,False,1378,2,"{""看多"":729,""看空"":649}","{""看多_任意_任意"":729,""看空_任意_任意"":649}",,
SIG-DAILY-237861522E82B797,obv_up_dw_line_V230719,obv,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":10,""max_overlap"":3,""n"":7,""name"":""obv_up_dw_line_V230719""}",日线_D1N7M10MO3_OBV能量V230719,False,1378,3,"{""其他"":1190,""看多"":97,""看空"":91}","{""其他_任意_任意"":1190,""看多_任意_任意"":97,""看空_任意_任意"":91}",,
SIG-DAILY-022EF627B9D475C9,obvm_line_V230610,obvm,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""m"":30,""n"":10,""name"":""obvm_line_V230610""}",日线_D1N10M30_OBV能量V230610,False,1378,2,"{""看多"":903,""看空"":475}","{""看多_任意_任意"":903,""看空_任意_任意"":475}",,
SIG-DAILY-962B8ED32C2CBFA1,pressure_support_V240222,pressure,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""pressure_support_V240222"",""w"":20}",日线_D1W20高低点验证_支撑压力V240222,False,1378,3,"{""其他"":1313,""压力位"":37,""支撑位"":28}","{""其他_任意_任意"":1313,""压力位_任意_任意"":37,""支撑位_任意_任意"":28}",,
SIG-DAILY-081655C8E882532B,pressure_support_V240402,pressure,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""pressure_support_V240402"",""w"":60}",日线_D1W60_支撑压力V240402,False,1378,3,"{""其他"":1168,""压力位"":113,""支撑位"":97}","{""其他_任意_任意"":1168,""压力位_任意_任意"":113,""支撑位_任意_任意"":97}",,
SIG-DAILY-6F44DB7FD24A3B3C,pressure_support_V240406,pressure,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""pressure_support_V240406"",""w"":60}",日线_D1W60_支撑压力V240406,True,1378,3,"{""其他"":1226,""压力位"":101,""支撑位"":51}","{""其他_任意_任意"":1226,""压力位_任意_任意"":101,""支撑位_任意_任意"":51}",,
SIG-DAILY-CA38FD12886C0D70,pressure_support_V240530,pressure,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""n"":5,""name"":""pressure_support_V240530"",""w"":20}",日线_D1W20N5_支撑压力V240530,False,1378,3,"{""其他"":1288,""压力位"":52,""支撑位"":38}","{""其他_任意_任意"":1288,""压力位_任意_任意"":52,""支撑位_任意_任意"":38}",,
SIG-DAILY-9D39EF5AA6BA67DE,skdj_up_dw_line_V230611,skdj,kline,daily,GENERATED,"{""di"":1,""dw"":40,""freq"":""日线"",""m"":89,""n"":233,""name"":""skdj_up_dw_line_V230611"",""up"":60}",日线_D1N233M89UP60DW40_SKDJ随机波动V230611,False,1378,3,"{""其他"":490,""看多"":538,""看空"":350}","{""其他_任意_任意"":490,""看多_任意_任意"":538,""看空_任意_任意"":350}",,
SIG-DAILY-790C8251DB6D8D28,tas_accelerate_V230531,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""n"":20,""name"":""tas_accelerate_V230531"",""t"":20}",日线_D1N20T20_BOLL加速V230531,False,1378,2,"{""其他"":1375,""空头加速"":3}","{""其他_其他_任意"":1375,""空头加速_未破下轨_任意"":3}",,
SIG-DAILY-39BE734DBC17B876,tas_angle_V230802,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""n"":9,""name"":""tas_angle_V230802"",""th"":50}",日线_D1N9T50_笔角度V230802,False,1378,3,"{""其他"":1263,""多头"":41,""空头"":74}","{""其他_任意_任意"":1263,""多头_任意_任意"":41,""空头_任意_任意"":74}",,
SIG-DAILY-0F1D8BA08FBCE1F9,tas_atr_V230630,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""tas_atr_V230630"",""timeperiod"":14}",日线_D1ATR14_波动V230630,False,1378,10,"{""第10层"":206,""第1层"":252,""第2层"":110,""第3层"":120,""第4层"":100,""第5层"":100,""第6层"":126,""第7层"":108,""第8层"":133,""第9层"":123}","{""第10层_任意_任意"":206,""第1层_任意_任意"":252,""第2层_任意_任意"":110,""第3层_任意_任意"":120,""第4层_任意_任意"":100,""第5层_任意_任意"":100,""第6层_任意_任意"":126,""第7层_任意_任意"":108,""第8层_任意_任意"":133,""第9层_任意_任意"":123}",,
SIG-DAILY-A2849FC365F743BC,tas_atr_break_V230424,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""tas_atr_break_V230424"",""th"":30,""timeperiod"":5}",日线_D1ATR5T30突破_BS辅助V230424,False,1378,3,"{""其他"":1280,""看多"":53,""看空"":45}","{""其他_任意_任意"":1280,""看多_任意_任意"":53,""看空_任意_任意"":45}",,
SIG-DAILY-699BEADF8A55E336,tas_boll_bc_V221118,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""line"":3,""m"":10,""n"":3,""name"":""tas_boll_bc_V221118"",""timeperiod"":20}",日线_D1N3M10L3#BOLL20_背驰V221118,False,1378,2,"{""一买"":10,""其他"":1368}","{""一买_任意_任意"":10,""其他_任意_任意"":1368}",,
SIG-DAILY-598CFD5335908E54,tas_boll_cc_V230312,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""tas_boll_cc_V230312"",""nbdev"":20,""sp"":400,""timeperiod"":20}",日线_D1BOLL20S20SP400_BS辅助V230312,False,1378,3,"{""其他"":1127,""看多"":134,""看空"":117}","{""其他_任意_任意"":1127,""看多_任意_任意"":134,""看空_任意_任意"":117}",,
SIG-DAILY-D603DAF0E99A8ECD,tas_boll_power_V221112,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""name"":""tas_boll_power_V221112"",""timeperiod"":20}",日线_D1BOLL20_强弱V221112,False,1378,2,"{""多头"":729,""空头"":649}","{""多头_弱势_任意"":461,""多头_强势_任意"":194,""多头_极强_任意"":5,""多头_超强_任意"":69,""空头_弱势_任意"":410,""空头_强势_任意"":145,""空头_极强_任意"":16,""空头_超强_任意"":78}",,
SIG-DAILY-5CB47303948E9F2A,tas_boll_vt_V230212,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""max_overlap"":5,""name"":""tas_boll_vt_V230212"",""nbdev"":20,""timeperiod"":20}",日线_D1BOLL20S20MO5_BS辅助V230212,False,1378,3,"{""其他"":1211,""看多"":73,""看空"":94}","{""其他_任意_任意"":1211,""看多_任意_任意"":73,""看空_任意_任意"":94}",,
SIG-DAILY-EEFB83AF3B55F938,tas_cci_base_V230402,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""max_count"":6,""min_count"":3,""name"":""tas_cci_base_V230402"",""timeperiod"":14}",日线_D1CCI14#3#6_BS辅助V230402,False,1378,3,"{""其他"":1160,""多头"":120,""空头"":98}","{""其他_任意_任意"":1160,""多头_任意_任意"":120,""空头_任意_任意"":98}",,
SIG-DAILY-FE3AC1AF76CDFE80,tas_cross_status_V230619,tas,kline,daily,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""日线"",""name"":""tas_cross_status_V230619"",""signalperiod"":9,""slowperiod"":26}",日线_D1MACD12#26#9_金死叉V230619,False,1378,21,"{""0轴上死叉第1次"":18,""0轴上死叉第2次"":8,""0轴上死叉第3次"":3,""0轴上死叉第4次"":2,""0轴上死叉第5次"":2,""0轴上死叉第6次"":2,""0轴上死叉第7次"":2,""0轴上金叉第1次"":7,""0轴上金叉第2次"":3,""0轴上金叉第3次"":2,""0轴上金叉第4次"":2,""0轴上金叉第5次"":2,""0轴上金叉第6次"":3,""0轴下死叉第1次"":8,""0轴下死叉第2次"":5,""0轴下死叉第3次"":1,""0轴下金叉第1次"":16,""0轴下金叉第2次"":8,""0轴下金叉第3次"":4,""0轴下金叉第4次"":1,""其他"":1279}","{""0轴上死叉第1次_任意_任意"":18,""0轴上死叉第2次_任意_任意"":8,""0轴上死叉第3次_任意_任意"":3,""0轴上死叉第4次_任意_任意"":2,""0轴上死叉第5次_任意_任意"":2,""0轴上死叉第6次_任意_任意"":2,""0轴上死叉第7次_任意_任意"":2,""0轴上金叉第1次_任意_任意"":7,""0轴上金叉第2次_任意_任意"":3,""0轴上金叉第3次_任意_任意"":2,""0轴上金叉第4次_任意_任意"":2,""0轴上金叉第5次_任意_任意"":2,""0轴上金叉第6次_任意_任意"":3,""0轴下死叉第1次_任意_任意"":8,""0轴下死叉第2次_任意_任意"":5,""0轴下死叉第3次_任意_任意"":1,""0轴下金叉第1次_任意_任意"":16,""0轴下金叉第2次_任意_任意"":8,""0轴下金叉第3次_任意_任意"":4,""0轴下金叉第4次_任意_任意"":1,""其他_任意_任意"":1279}",,
SIG-DAILY-33BCFCEBC1287A2D,tas_cross_status_V230624,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""md"":1,""n"":100,""name"":""tas_cross_status_V230624""}",日线_D1N100MD1_MACD交叉数量V230624,False,1378,13,"{""0轴上金叉第0次"":385,""0轴上金叉第1次"":137,""0轴上金叉第2次"":43,""0轴上金叉第3次"":19,""0轴上金叉第4次"":23,""0轴上金叉第5次"":28,""0轴上金叉第6次"":39,""0轴下金叉第0次"":202,""0轴下金叉第1次"":201,""0轴下金叉第2次"":132,""0轴下金叉第3次"":41,""0轴下金叉第4次"":5,""其他"":123}","{""0轴上金叉第0次_0轴上死叉第0次_任意"":237,""0轴上金叉第0次_0轴上死叉第1次_任意"":148,""0轴上金叉第1次_0轴上死叉第1次_任意"":74,""0轴上金叉第1次_0轴上死叉第2次_任意"":63,""0轴上金叉第2次_0轴上死叉第2次_任意"":21,""0轴上金叉第2次_0轴上死叉第3次_任意"":22,""0轴上金叉第3次_0轴上死叉第3次_任意"":8,""0轴上金叉第3次_0轴上死叉第4次_任意"":11,""0轴上金叉第4次_0轴上死叉第4次_任意"":12,""0轴上金叉第4次_0轴上死叉第5次_任意"":11,""0轴上金叉第5次_0轴上死叉第5次_任意"":10,""0轴上金叉第5次_0轴上死叉第6次_任意"":18,""0轴上金叉第6次_0轴上死叉第6次_任意"":24,""0轴上金叉第6次_0轴上死叉第7次_任意"":15,""0轴下金叉第0次_0轴下死叉第0次_任意"":202,""0轴下金叉第1次_0轴下死叉第0次_任意"":138,""0轴下金叉第1次_0轴下死叉第1次_任意"":63,""0轴下金叉第2次_0轴下死叉第1次_任意"":89,""0轴下金叉第2次_0轴下死叉第2次_任意"":43,""0轴下金叉第3次_0轴下死叉第2次_任意"":39,""0轴下金叉第3次_0轴下死叉第3次_任意"":2,""0轴下金叉第4次_0轴下死叉第3次_任意"":5,""其他_其他_任意"":123}",,
SIG-DAILY-41AB6BDD831B599A,tas_cross_status_V230625,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""j"":0,""md"":1,""n"":100,""name"":""tas_cross_status_V230625"",""s"":0}",日线_D1N100MD1J0S0_MACD交叉数量V230625,False,1378,3,"{""0轴上第0次金叉以后"":674,""0轴下第0次金叉以后"":581,""其他"":123}","{""0轴上第0次金叉以后_任意_任意"":674,""0轴下第0次金叉以后_任意_任意"":581,""其他_任意_任意"":123}",,
SIG-DAILY-AE11D4D52EE377A3,tas_dif_layer_V241010,tas,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""tas_dif_layer_V241010"",""t"":30,""w"":100}",日线_DIF分层W100T30_完全分类V241010,False,1378,3,"{""多头远离"":412,""空头远离"":380,""零轴附近"":586}","{""多头远离_任意_任意"":412,""空头远离_任意_任意"":380,""零轴附近_任意_任意"":586}",,
SIG-DAILY-A2D1B48F073E7BBB,tas_dif_zero_V240612,tas,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""tas_dif_zero_V240612"",""t"":50}",日线_DIF靠近零轴T50_BS辅助V240612,False,1378,3,"{""买点"":42,""其他"":1302,""卖点"":34}","{""买点_任意_任意"":42,""其他_任意_任意"":1302,""卖点_任意_任意"":34}",,
SIG-DAILY-F5321C9125A46349,tas_dif_zero_V240614,tas,kline,daily,GENERATED,"{""freq"":""日线"",""name"":""tas_dif_zero_V240614"",""t"":50,""w"":20}",日线_DIF靠近零轴W20T50_BS辅助V240614,False,1378,3,"{""买点"":22,""其他"":1335,""卖点"":21}","{""买点_任意_任意"":22,""其他_任意_任意"":1335,""卖点_任意_任意"":21}",,
SIG-DAILY-D3F63B0E0CA94CA3,tas_dma_bs_V240608,tas,kline,daily,GENERATED,"{""freq"":""日线"",""n"":5,""name"":""tas_dma_bs_V240608"",""t1"":5,""t2"":10}",日线_N5双均线5#10顺势_BS辅助V240608,False,1378,3,"{""买点"":45,""其他"":1299,""卖点"":34}","{""买点_任意_任意"":45,""其他_任意_任意"":1299,""卖点_任意_任意"":34}",,
SIG-DAILY-5F5C13B209AF118E,tas_double_ma_V221203,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""ma_type"":""SMA"",""name"":""tas_double_ma_V221203"",""th"":100,""timeperiod1"":5,""timeperiod2"":10}",日线_D1T100#SMA#5#10_JX辅助V221203,False,1378,2,"{""多头"":744,""空头"":634}","{""多头_弱势_任意"":502,""多头_强势_任意"":242,""空头_弱势_任意"":405,""空头_强势_任意"":229}",,
SIG-DAILY-0A4EF64DAF2AD9D7,tas_double_ma_V230511,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""ma_type"":""SMA"",""name"":""tas_double_ma_V230511"",""t1"":5,""t2"":20}",日线_D1#SMA#5#20_BS辅助V230511,False,1378,3,"{""其他"":1141,""看多"":110,""看空"":127}","{""其他_任意_任意"":1141,""看多_任意_任意"":81,""看多_第一个_任意"":29,""看空_任意_任意"":97,""看空_第一个_任意"":30}",,
SIG-DAILY-F6A24DED52F30325,tas_double_ma_V240208,tas,kline,daily,GENERATED,"{""M"":60,""N"":20,""di"":1,""freq"":""日线"",""name"":""tas_double_ma_V240208""}",日线_D1N20M60双均线_BS辅助V240208,False,1378,3,"{""其他"":766,""多头"":369,""空头"":243}","{""其他_任意_任意"":766,""多头_任意_任意"":369,""空头_任意_任意"":243}",,
SIG-DAILY-C74506EDA2C8628B,tas_first_bs_V230217,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""ma_type"":""SMA"",""n"":10,""name"":""tas_first_bs_V230217"",""timeperiod"":5}",日线_D1N10#SMA#5_BS1辅助V230217,False,1378,3,"{""一买"":8,""一卖"":26,""其他"":1344}","{""一买_任意_任意"":8,""一卖_任意_任意"":26,""其他_任意_任意"":1344}",,
SIG-DAILY-0AA5056AFF9F7249,tas_hlma_V230301,tas,kline,daily,GENERATED,"{""di"":1,""freq"":""日线"",""ma_type"":""SMA"",""name"":""tas_hlma_V230301"",""timeperiod"":3}",日线_D1#SMA#3HLMA_BS辅助V230301,False,1378,3,"{""其他"":1252,""看多"":74,""看空"":52}","{""其他_任意_任意"":1252,""看多_任意_任意"":74,""看空_任意_任意"":52}",,
